date,confirmed,deceased,age_class,deceased_/_confirmed_14_days_moving_average
2021-10-18,495,0.0,0_9,0.0
2021-10-19,479,0.0,0_9,0.0
2021-10-20,433,0.0,0_9,0.0
2021-10-21,419,0.0,0_9,0.0
2021-10-22,504,0.0,0_9,0.0
2021-10-23,436,0.0,0_9,0.0
2021-10-24,179,0.0,0_9,0.0
2021-10-25,632,0.0,0_9,0.0
2021-10-26,617,0.0,0_9,0.0
2021-10-27,546,0.0,0_9,0.0
2021-10-28,616,0.0,0_9,0.0
2021-10-29,640,0.0,0_9,0.0
2021-10-30,567,0.0,0_9,0.0
2021-10-31,276,0.0,0_9,0.0
2021-11-01,365,0.0,0_9,0.0
2021-11-02,739,0.0,0_9,0.0
2021-11-03,680,0.0,0_9,0.0
2021-11-04,764,0.0,0_9,0.0
2021-11-05,793,0.0,0_9,0.0
2021-11-06,623,0.0,0_9,0.0
2021-11-07,282,0.0,0_9,0.0
2021-11-08,959,0.0,0_9,0.0
2021-11-09,1005,0.0,0_9,0.0
2021-11-10,822,0.0,0_9,0.0
2021-11-11,809,0.0,0_9,0.0
2021-11-12,1018,0.0,0_9,0.0
2021-11-13,992,0.0,0_9,0.0
2021-11-14,497,0.0,0_9,0.0
2021-11-15,1235,0.0,0_9,0.0
2021-11-16,1351,0.0,0_9,0.0
2021-11-17,1278,0.0,0_9,0.0
2021-11-18,1375,0.0,0_9,0.0
2021-11-19,1465,0.0,0_9,0.0
2021-11-20,1308,0.0,0_9,0.0
2021-11-21,640,0.0,0_9,0.0
2021-11-22,1664,0.0,0_9,0.0
2021-11-23,1687,0.0,0_9,0.0
2021-11-24,1550,0.0,0_9,0.0
2021-11-25,1653,0.0,0_9,0.0
2021-11-26,1687,0.0,0_9,0.0
2021-11-27,1472,0.0,0_9,0.0
2021-11-28,760,0.0,0_9,0.0
2021-11-29,2080,0.0,0_9,0.0
2021-11-30,2007,0.0,0_9,0.0
2021-12-01,1935,0.0,0_9,0.0
2021-12-02,2090,0.0,0_9,0.0
2021-12-03,2190,0.0,0_9,0.0
2021-12-04,1850,0.0,0_9,0.0
2021-12-05,919,0.0,0_9,0.0
2021-12-06,2658,0.0,0_9,0.0
2021-12-07,2648,0.0,0_9,0.0
2021-12-08,1348,0.0,0_9,0.0
2021-12-09,2575,0.0,0_9,0.0
2021-12-10,2785,0.0,0_9,0.0
2021-12-11,2508,0.0,0_9,0.0
2021-12-12,1243,0.0,0_9,0.0
2021-12-13,3107,0.0,0_9,0.0
2021-12-14,3302,0.0,0_9,0.0
2021-12-15,3048,0.0,0_9,2.3407691767514807e-5
2021-12-16,3036,0.0,0_9,2.210824195259993e-5
2021-12-17,3446,0.0,0_9,2.1094376239294604e-5
2021-12-18,2779,0.0,0_9,2.1617882312248693e-5
2021-12-19,1557,0.0,0_9,2.108370229812355e-5
2021-12-20,4296,0.0,0_9,1.935808587246893e-5
2021-12-21,4371,0.0,0_9,1.7872781540991223e-5
2021-12-22,4668,1.0,0_9,1.6223231667748214e-5
2021-12-23,5086,0.0,0_9,1.4727323603481539e-5
2021-12-24,4959,0.0,0_9,1.3813108640099454e-5
2021-12-25,1360,0.0,0_9,1.3854445198742016e-5
2021-12-26,2415,0.0,0_9,1.3380969585056132e-5
2021-12-27,7335,0.0,0_9,1.2261663907792288e-5
2021-12-28,7595,0.0,0_9,1.1335555102133351e-5
2021-12-29,8737,0.0,0_9,0.0
2021-12-30,9297,0.0,0_9,0.0
2021-12-31,7940,0.0,0_9,0.0
2022-01-01,2563,0.0,0_9,0.0
2022-01-02,4111,0.0,0_9,0.0
2022-01-03,11118,0.0,0_9,0.0
2022-01-04,11034,0.0,0_9,0.0
2022-01-05,11533,0.0,0_9,7.0296793060300586e-6
2022-01-06,4865,0.0,0_9,6.675077264019331e-6
2022-01-07,14253,0.0,0_9,1.2346822236626848e-5
2022-01-08,10763,0.0,0_9,1.127039942295555e-5
2022-01-09,5809,0.0,0_9,1.6408236934941342e-5
2022-01-10,17489,0.0,0_9,1.4739334862948752e-5
2022-01-11,15785,0.0,0_9,1.8149973228789488e-5
2022-01-12,15694,1.0,0_9,1.7061934823408974e-5
2022-01-13,16854,0.0,0_9,1.5749705677375155e-5
2022-01-14,20114,1.0,0_9,1.5099638741143118e-5
2022-01-15,18034,0.0,0_9,1.4473246204391183e-5
2022-01-16,9490,1.0,0_9,1.774698478728464e-5
2022-01-17,31820,0.0,0_9,1.6807061655024975e-5
2022-01-18,27883,1.0,0_9,1.633479802022248e-5
2022-01-19,25587,0.0,0_9,1.6040447592649626e-5
2022-01-20,24398,0.0,0_9,1.5890975197365913e-5
2022-01-21,25187,0.0,0_9,1.2735852060342468e-5
2022-01-22,22228,0.0,0_9,1.2752092937253326e-5
2022-01-23,11175,1.0,0_9,9.5742338219384e-6
2022-01-24,33245,0.0,0_9,9.794063491648928e-6
2022-01-25,24386,0.0,0_9,6.763726136728724e-6
2022-01-26,21311,1.0,0_9,7.017691600524923e-6
2022-01-27,19786,0.0,0_9,7.299376633235522e-6
2022-01-28,19544,0.0,0_9,7.630413301336467e-6
2022-01-29,17634,0.0,0_9,1.192094032377274e-5
2022-01-30,9157,0.0,0_9,8.10556690334922e-6
2022-01-31,24787,0.0,0_9,8.663596865510654e-6
2022-02-01,17270,0.0,0_9,9.154658805866305e-6
2022-02-02,14886,0.0,0_9,4.818232190609266e-6
2022-02-03,13400,0.0,0_9,5.082514624935833e-6
2022-02-04,13300,0.0,0_9,5.3742637258695555e-6
2022-02-05,11777,1.0,0_9,5.668677157498526e-6
2022-02-06,6261,0.0,0_9,5.830529820244766e-6
2022-02-07,17352,0.0,0_9,6.311896030448587e-6
2022-02-08,12003,0.0,0_9,6.665333599946677e-6
2022-02-09,10388,0.0,0_9,6.976760411070723e-6
2022-02-10,8994,0.0,0_9,7.290808477752098e-6
2022-02-11,8863,0.0,0_9,7.630791770954154e-6
2022-02-12,7970,0.0,0_9,0.0
2022-02-13,4260,0.0,0_9,0.0
2022-02-14,11707,0.0,0_9,0.0
2022-02-15,8869,0.0,0_9,0.0
2022-02-16,8189,0.0,0_9,0.0
2022-02-17,7226,0.0,0_9,0.0
2022-02-18,7189,0.0,0_9,
2022-02-19,6300,0.0,0_9,
2022-02-20,2950,0.0,0_9,
2022-02-21,7786,0.0,0_9,
2022-02-22,5450,0.0,0_9,
2022-02-23,4709,0.0,0_9,
2022-02-24,3421,0.0,0_9,
2022-02-25,2854,,0_9,
2022-02-26,1957,,0_9,
2022-02-27,91,,0_9,
2022-02-28,0,,0_9,
2020-01-29,0,,10_19,
2020-01-30,0,,10_19,
2020-01-31,0,,10_19,
2020-02-01,0,,10_19,
2020-02-02,0,,10_19,
2020-02-03,0,,10_19,
2020-02-04,0,,10_19,
2020-02-05,0,,10_19,
2020-02-06,0,,10_19,
2020-02-07,0,,10_19,
2020-02-08,0,,10_19,
2020-02-09,0,,10_19,
2020-02-10,0,,10_19,
2020-02-11,0,,10_19,
2020-02-12,0,,10_19,
2020-02-13,0,,10_19,
2020-02-14,0,,10_19,
2020-02-15,0,,10_19,
2020-02-16,0,,10_19,
2020-02-17,0,,10_19,
2020-02-18,0,,10_19,
2020-02-19,0,,10_19,
2020-02-20,0,0.0,10_19,
2020-02-21,0,0.0,10_19,
2020-02-22,1,0.0,10_19,
2020-02-23,2,0.0,10_19,
2020-02-24,1,0.0,10_19,
2020-02-25,5,0.0,10_19,
2020-02-26,4,0.0,10_19,0.0
2020-02-27,6,0.0,10_19,0.0
2020-02-28,3,0.0,10_19,0.0
2020-02-29,5,0.0,10_19,0.0
2020-03-01,5,0.0,10_19,0.0
2020-03-02,7,0.0,10_19,0.0
2020-03-03,12,0.0,10_19,0.0
2020-03-04,8,0.0,10_19,0.0
2020-03-05,7,0.0,10_19,0.0
2020-03-06,12,0.0,10_19,0.0
2020-03-07,13,0.0,10_19,0.0
2020-03-08,14,0.0,10_19,0.0
2020-03-09,13,0.0,10_19,0.0
2020-03-10,16,0.0,10_19,0.0
2020-03-11,15,0.0,10_19,0.0
2020-03-12,22,0.0,10_19,0.0
2020-03-13,34,0.0,10_19,0.0
2020-03-14,24,0.0,10_19,0.0
2020-03-15,24,0.0,10_19,0.0
2020-03-16,39,0.0,10_19,0.0
2020-03-17,34,0.0,10_19,0.0
2020-03-18,42,0.0,10_19,0.0
2020-03-19,40,0.0,10_19,0.0
2020-03-20,43,0.0,10_19,0.0
2020-03-21,41,0.0,10_19,0.0
2020-03-22,31,0.0,10_19,0.0
2020-03-23,59,0.0,10_19,0.0
2020-03-24,75,0.0,10_19,0.0
2020-03-25,68,0.0,10_19,0.0
2020-03-26,93,0.0,10_19,0.0
2020-03-27,63,0.0,10_19,0.0
2020-03-28,50,0.0,10_19,0.0
2020-03-29,38,0.0,10_19,0.0
2020-03-30,73,0.0,10_19,0.0
2020-03-31,94,0.0,10_19,0.0
2020-04-01,79,0.0,10_19,0.0
2020-04-02,63,0.0,10_19,0.0
2020-04-03,75,0.0,10_19,0.0
2020-04-04,65,0.0,10_19,0.0
2020-04-05,40,0.0,10_19,0.0
2020-04-06,59,0.0,10_19,0.0
2020-04-07,75,0.0,10_19,0.0
2020-04-08,92,0.0,10_19,0.0
2020-04-09,76,0.0,10_19,0.0
2020-04-10,81,0.0,10_19,0.0
2020-04-11,53,0.0,10_19,0.0
2020-04-12,33,0.0,10_19,0.0
2020-04-13,26,0.0,10_19,0.0
2020-04-14,51,0.0,10_19,0.0
2020-04-15,62,0.0,10_19,0.0
2020-04-16,62,0.0,10_19,0.0
2020-04-17,41,0.0,10_19,0.0
2020-04-18,35,0.0,10_19,0.0
2020-04-19,25,0.0,10_19,0.0
2020-04-20,49,0.0,10_19,0.0
2020-04-21,58,0.0,10_19,0.0
2020-04-22,49,0.0,10_19,0.0
2020-04-23,55,0.0,10_19,0.0
2020-04-24,66,0.0,10_19,0.0
2020-04-25,32,0.0,10_19,0.0
2020-04-26,38,0.0,10_19,0.0
2020-04-27,54,0.0,10_19,0.0
2020-04-28,54,0.0,10_19,0.0
2020-04-29,46,0.0,10_19,0.0
2020-04-30,43,0.0,10_19,0.0
2020-05-01,32,0.0,10_19,0.0
2020-05-02,28,0.0,10_19,0.0
2020-05-03,17,0.0,10_19,0.0
2020-05-04,36,0.0,10_19,0.0
2020-05-05,56,0.0,10_19,0.0
2020-05-06,47,0.0,10_19,0.0
2020-05-07,42,0.0,10_19,0.0
2020-05-08,55,0.0,10_19,0.0
2020-05-09,29,0.0,10_19,0.0
2020-05-10,13,0.0,10_19,0.0
2020-05-11,32,0.0,10_19,0.0
2020-05-12,37,0.0,10_19,0.0
2020-05-13,21,0.0,10_19,0.0
2020-05-14,36,0.0,10_19,0.0
2020-05-15,21,0.0,10_19,0.0
2020-05-16,21,0.0,10_19,0.0
2020-05-17,9,0.0,10_19,0.0
2020-05-18,16,0.0,10_19,0.0
2020-05-19,25,0.0,10_19,0.0
2020-05-20,22,0.0,10_19,0.0
2020-05-21,20,0.0,10_19,0.0
2020-05-22,28,0.0,10_19,0.0
2020-05-23,17,0.0,10_19,0.0
2020-05-24,2,0.0,10_19,0.0
2020-05-25,17,0.0,10_19,0.0
2020-05-26,18,0.0,10_19,0.0
2020-05-27,19,0.0,10_19,0.0
2020-05-28,21,0.0,10_19,0.0
2020-05-29,14,0.0,10_19,0.0
2020-05-30,12,0.0,10_19,0.0
2020-05-31,8,0.0,10_19,0.0
2020-06-01,14,0.0,10_19,0.0
2020-06-02,7,0.0,10_19,0.0
2020-06-03,19,0.0,10_19,0.0
2020-06-04,14,0.0,10_19,0.0
2020-06-05,21,0.0,10_19,0.0
2020-06-06,7,0.0,10_19,0.0
2020-06-07,8,0.0,10_19,0.0
2020-06-08,11,0.0,10_19,0.0
2020-06-09,22,0.0,10_19,0.0
2020-06-10,14,0.0,10_19,0.0
2020-06-11,24,0.0,10_19,0.0
2020-06-12,15,0.0,10_19,0.0
2020-06-13,9,0.0,10_19,0.0
2020-06-14,2,0.0,10_19,0.0
2020-06-15,13,0.0,10_19,0.0
2020-06-16,23,0.0,10_19,0.0
2020-06-17,13,0.0,10_19,0.0
2020-06-18,19,0.0,10_19,0.0
2020-06-19,14,0.0,10_19,0.0
2020-06-20,15,0.0,10_19,0.0
2020-06-21,11,0.0,10_19,0.0
2020-06-22,17,0.0,10_19,0.0
2020-06-23,21,0.0,10_19,0.0
2020-06-24,10,0.0,10_19,0.0
2020-06-25,13,0.0,10_19,0.0
2020-06-26,12,0.0,10_19,0.0
2020-06-27,6,0.0,10_19,0.0
2020-06-28,2,0.0,10_19,0.0
2020-06-29,11,0.0,10_19,0.0
2020-06-30,17,0.0,10_19,0.0
2020-07-01,24,0.0,10_19,0.0
2020-07-02,16,0.0,10_19,0.0
2020-07-03,19,0.0,10_19,0.0
2020-07-04,14,0.0,10_19,0.0
2020-07-05,7,0.0,10_19,0.0
2020-07-06,13,0.0,10_19,0.0
2020-07-07,11,0.0,10_19,0.0
2020-07-08,15,0.0,10_19,0.0
2020-07-09,8,0.0,10_19,0.0
2020-07-10,20,0.0,10_19,0.0
2020-07-11,16,0.0,10_19,0.0
2020-07-12,5,0.0,10_19,0.0
2020-07-13,14,0.0,10_19,0.0
2020-07-14,12,0.0,10_19,0.0
2020-07-15,21,0.0,10_19,0.0
2020-07-16,22,0.0,10_19,0.0
2020-07-17,28,0.0,10_19,0.0
2020-07-18,14,0.0,10_19,0.0
2020-07-19,7,0.0,10_19,0.0
2020-07-20,17,0.0,10_19,0.0
2020-07-21,22,0.0,10_19,0.0
2020-07-22,19,0.0,10_19,0.0
2020-07-23,20,0.0,10_19,0.0
2020-07-24,25,0.0,10_19,0.0
2020-07-25,17,0.0,10_19,0.0
2020-07-26,7,0.0,10_19,0.0
2020-07-27,25,0.0,10_19,0.0
2020-07-28,30,0.0,10_19,0.0
2020-07-29,37,0.0,10_19,0.0
2020-07-30,28,0.0,10_19,0.0
2020-07-31,36,0.0,10_19,0.0
2020-08-01,21,0.0,10_19,0.0
2020-08-02,8,0.0,10_19,0.0
2020-08-03,47,0.0,10_19,0.0
2020-08-04,74,0.0,10_19,0.0
2020-08-05,53,0.0,10_19,0.0
2020-08-06,66,0.0,10_19,0.0
2020-08-07,100,0.0,10_19,0.0
2020-08-08,71,0.0,10_19,0.0
2020-08-09,32,0.0,10_19,0.0
2020-08-10,104,0.0,10_19,0.0
2020-08-11,111,0.0,10_19,0.0
2020-08-12,125,0.0,10_19,0.0
2020-08-13,93,0.0,10_19,0.0
2020-08-14,108,0.0,10_19,0.0
2020-08-15,45,0.0,10_19,0.0
2020-08-16,40,0.0,10_19,0.0
2020-08-17,109,0.0,10_19,0.0
2020-08-18,145,0.0,10_19,0.0
2020-08-19,131,0.0,10_19,0.0
2020-08-20,139,0.0,10_19,0.0
2020-08-21,143,0.0,10_19,0.0
2020-08-22,124,0.0,10_19,0.0
2020-08-23,76,0.0,10_19,0.0
2020-08-24,186,0.0,10_19,0.0
2020-08-25,186,0.0,10_19,0.0
2020-08-26,217,0.0,10_19,0.0
2020-08-27,167,0.0,10_19,0.0
2020-08-28,176,0.0,10_19,0.0
2020-08-29,113,0.0,10_19,0.0
2020-08-30,50,0.0,10_19,0.0
2020-08-31,123,0.0,10_19,0.0
2020-09-01,133,0.0,10_19,0.0
2020-09-02,139,0.0,10_19,0.0
2020-09-03,142,0.0,10_19,0.0
2020-09-04,149,0.0,10_19,0.0
2020-09-05,101,0.0,10_19,0.0
2020-09-06,42,0.0,10_19,0.0
2020-09-07,119,0.0,10_19,0.0
2020-09-08,131,0.0,10_19,0.0
2020-09-09,131,0.0,10_19,0.0
2020-09-10,156,0.0,10_19,0.0
2020-09-11,160,0.0,10_19,0.0
2020-09-12,91,0.0,10_19,0.0
2020-09-13,42,0.0,10_19,0.0
2020-09-14,130,0.0,10_19,0.0
2020-09-15,151,0.0,10_19,0.0
2020-09-16,133,0.0,10_19,0.0
2020-09-17,158,0.0,10_19,0.0
2020-09-18,187,0.0,10_19,0.0
2020-09-19,107,0.0,10_19,0.0
2020-09-20,52,0.0,10_19,0.0
2020-09-21,173,0.0,10_19,0.0
2020-09-22,158,0.0,10_19,0.0
2020-09-23,187,0.0,10_19,0.0004257130693912303
2020-09-24,185,0.0,10_19,0.0003968253968253968
2020-09-25,211,0.0,10_19,0.0003698224852071006
2020-09-26,124,0.0,10_19,0.0003405994550408719
2020-09-27,79,0.0,10_19,0.0003266906239790918
2020-09-28,235,0.0,10_19,0.0002911208151382824
2020-09-29,225,0.0,10_19,0.00026089225150013044
2020-09-30,268,1.0,10_19,0.000234192037470726
2020-10-01,329,0.0,10_19,0.00020855057351407716
2020-10-02,371,0.0,10_19,0.000184945441094877
2020-10-03,339,0.0,10_19,0.00016488046166529267
2020-10-04,177,0.0,10_19,0.00015625
2020-10-05,547,0.0,10_19,0.00013528138528138528
2020-10-06,556,0.0,10_19,0.00011866619200189867
2020-10-07,624,0.0,10_19,0.0
2020-10-08,710,0.0,10_19,0.0
2020-10-09,823,0.0,10_19,0.0
2020-10-10,782,0.0,10_19,0.0
2020-10-11,414,0.0,10_19,0.0
2020-10-12,1227,0.0,10_19,0.0
2020-10-13,1260,0.0,10_19,0.0
2020-10-14,1547,0.0,10_19,0.0
2020-10-15,1518,0.0,10_19,0.0
2020-10-16,1838,0.0,10_19,0.0
2020-10-17,1656,0.0,10_19,0.0
2020-10-18,773,0.0,10_19,0.0
2020-10-19,2311,0.0,10_19,0.0
2020-10-20,2363,0.0,10_19,0.0
2020-10-21,2542,0.0,10_19,0.0
2020-10-22,2919,0.0,10_19,2.861312197773899e-5
2020-10-23,3109,0.0,10_19,2.712379299121189e-5
2020-10-24,2458,0.0,10_19,2.6312327325351927e-5
2020-10-25,1147,0.0,10_19,2.5983474510211507e-5
2020-10-26,3160,0.0,10_19,2.53318471982977e-5
2020-10-27,3626,0.0,10_19,2.457485500835545e-5
2020-10-28,3523,0.0,10_19,2.3822002001048168e-5
2020-10-29,3524,1.0,10_19,2.348796241926013e-5
2020-10-30,3757,0.0,10_19,2.324122062890743e-5
2020-10-31,2793,0.0,10_19,2.3113371085172773e-5
2020-11-01,1254,0.0,10_19,2.3031391787005687e-5
2020-11-02,3301,0.0,10_19,2.3102691463555504e-5
2020-11-03,3579,0.0,10_19,2.327475852438031e-5
2020-11-04,3828,0.0,10_19,4.711536196376829e-5
2020-11-05,3516,0.0,10_19,4.7742951946718865e-5
2020-11-06,3561,0.0,10_19,4.866416857267994e-5
2020-11-07,2696,0.0,10_19,4.925623091321052e-5
2020-11-08,1301,0.0,10_19,4.9474335188620906e-5
2020-11-09,3026,0.0,10_19,7.550208889112598e-5
2020-11-10,3306,0.0,10_19,7.699217246246632e-5
2020-11-11,3007,1.0,10_19,7.942391189240707e-5
2020-11-12,2966,1.0,10_19,8.129640669882391e-5
2020-11-13,2964,0.0,10_19,0.00011196954428395476
2020-11-14,2299,0.0,10_19,0.00014315162620247366
2020-11-15,1075,0.0,10_19,0.0001448855404230658
2020-11-16,2610,1.0,10_19,0.0001784651992861392
2020-11-17,2810,0.0,10_19,0.00018518518518518518
2020-11-18,2635,0.0,10_19,0.0001590583744234134
2020-11-19,2646,0.0,10_19,0.0001312982110618743
2020-11-20,2383,1.0,10_19,0.0001359249694168819
2020-11-21,1900,1.0,10_19,0.00013924667548562277
2020-11-22,883,0.0,10_19,0.00014126787921596326
2020-11-23,2136,1.0,10_19,0.00010933741526350318
2020-11-24,2086,0.0,10_19,0.00011349878934624698
2020-11-25,2042,0.0,10_19,0.00011797090051120724
2020-11-26,1996,0.0,10_19,0.00012296089843429788
2020-11-27,1927,0.0,10_19,8.439886905515466e-5
2020-11-28,1597,0.0,10_19,4.3299415457891315e-5
2020-11-29,664,0.0,10_19,4.405480417639543e-5
2020-11-30,1733,0.0,10_19,0.0
2020-12-01,1804,0.0,10_19,0.0
2020-12-02,1633,0.0,10_19,0.0
2020-12-03,1614,0.0,10_19,0.0
2020-12-04,1682,0.0,10_19,0.0
2020-12-05,1298,0.0,10_19,0.0
2020-12-06,487,0.0,10_19,0.0
2020-12-07,1499,0.0,10_19,0.0
2020-12-08,645,0.0,10_19,0.0
2020-12-09,1522,0.0,10_19,0.0
2020-12-10,1643,0.0,10_19,0.0
2020-12-11,1665,0.0,10_19,5.786702158439905e-5
2020-12-12,1201,0.0,10_19,5.8657907085875174e-5
2020-12-13,452,0.0,10_19,5.8609776110655256e-5
2020-12-14,1466,0.0,10_19,5.937889674009857e-5
2020-12-15,1438,0.0,10_19,5.6602705609328126e-5
2020-12-16,1269,0.0,10_19,5.673758865248227e-5
2020-12-17,1358,0.0,10_19,5.778676683039584e-5
2020-12-18,1338,1.0,10_19,6.264094211976948e-5
2020-12-19,1065,0.0,10_19,6.483822861959411e-5
2020-12-20,501,0.0,10_19,6.420958006934635e-5
2020-12-21,1278,0.0,10_19,6.402048655569782e-5
2020-12-22,1471,0.0,10_19,6.223162611239032e-5
2020-12-23,1480,0.0,10_19,5.992688919518188e-5
2020-12-24,1323,0.0,10_19,0.00011784115012962527
2020-12-25,324,0.0,10_19,6.205398696866273e-5
2020-12-26,660,0.0,10_19,6.049240820277055e-5
2020-12-27,603,0.0,10_19,5.980861244019139e-5
2020-12-28,1512,0.0,10_19,5.745805561939784e-5
2020-12-29,1887,0.0,10_19,5.558643690939411e-5
2020-12-30,1887,0.0,10_19,5.7736720554272516e-5
2020-12-31,1643,1.0,10_19,5.592215635834918e-5
2021-01-01,481,0.0,10_19,5.137954066690644e-5
2021-01-02,1481,0.0,10_19,4.9137634514274483e-5
2021-01-03,690,0.0,10_19,4.89452302873085e-5
2021-01-04,1962,0.0,10_19,4.8847205939820246e-5
2021-01-05,2057,0.0,10_19,4.992511233150274e-5
2021-01-06,810,0.0,10_19,5.118231139318252e-5
2021-01-07,1885,0.0,10_19,0.0
2021-01-08,1905,0.0,10_19,0.0
2021-01-09,1548,0.0,10_19,0.0
2021-01-10,683,0.0,10_19,0.0
2021-01-11,1553,0.0,10_19,0.0
2021-01-12,1445,0.0,10_19,0.0
2021-01-13,1395,0.0,10_19,0.0
2021-01-14,1400,0.0,10_19,0.0
2021-01-15,1417,0.0,10_19,0.0
2021-01-16,1087,0.0,10_19,5.896574090453446e-5
2021-01-17,499,0.0,10_19,5.970862192500597e-5
2021-01-18,1354,0.0,10_19,6.053635207942369e-5
2021-01-19,1369,0.0,10_19,6.0742270546073014e-5
2021-01-20,1236,0.0,10_19,6.116582053948254e-5
2021-01-21,1231,0.0,10_19,6.18773590743147e-5
2021-01-22,1282,0.0,10_19,6.200396825396825e-5
2021-01-23,1008,1.0,10_19,6.1667488899852e-5
2021-01-24,472,0.0,10_19,6.154224875376947e-5
2021-01-25,1324,0.0,10_19,6.152710268873438e-5
2021-01-26,1389,0.0,10_19,6.122573930080205e-5
2021-01-27,1281,0.0,10_19,6.05766900896535e-5
2021-01-28,1212,0.0,10_19,5.967655308229397e-5
2021-01-29,1384,0.0,10_19,5.889628364450203e-5
2021-01-30,1175,0.0,10_19,0.0
2021-01-31,532,0.0,10_19,0.0
2021-02-01,1358,0.0,10_19,0.0
2021-02-02,1449,0.0,10_19,0.0
2021-02-03,1411,0.0,10_19,0.0
2021-02-04,1480,0.0,10_19,0.0
2021-02-05,1504,0.0,10_19,0.0
2021-02-06,1292,0.0,10_19,0.0
2021-02-07,557,0.0,10_19,0.0
2021-02-08,1530,0.0,10_19,0.0
2021-02-09,1612,0.0,10_19,0.0
2021-02-10,1557,0.0,10_19,0.0
2021-02-11,1514,0.0,10_19,0.0
2021-02-12,1524,0.0,10_19,0.0
2021-02-13,1293,0.0,10_19,0.0
2021-02-14,521,0.0,10_19,0.0
2021-02-15,1504,0.0,10_19,0.0
2021-02-16,1636,0.0,10_19,4.736193994506015e-5
2021-02-17,1601,0.0,10_19,4.5770779934090074e-5
2021-02-18,1776,0.0,10_19,4.4173513561268665e-5
2021-02-19,1852,0.0,10_19,4.2407022602943045e-5
2021-02-20,1474,0.0,10_19,4.123371268349002e-5
2021-02-21,663,0.0,10_19,4.0769732550554466e-5
2021-02-22,2001,0.0,10_19,3.92187622558632e-5
2021-02-23,2198,1.0,10_19,3.778718258766626e-5
2021-02-24,2291,0.0,10_19,7.248477819657872e-5
2021-02-25,2304,0.0,10_19,7.044734061289187e-5
2021-02-26,2467,0.0,10_19,6.836204539239814e-5
2021-02-27,1964,0.0,10_19,6.69635383533666e-5
2021-02-28,797,0.0,10_19,6.654024021026716e-5
2021-03-01,2474,0.0,10_19,6.53765690376569e-5
2021-03-02,2602,0.0,10_19,3.21646831778707e-5
2021-03-03,2729,1.0,10_19,6.353441977191144e-5
2021-03-04,2574,0.0,10_19,6.253713142178169e-5
2021-03-05,2718,0.0,10_19,6.205591237705172e-5
2021-03-06,2085,0.0,10_19,6.137416761285175e-5
2021-03-07,853,0.0,10_19,6.0968174612852094e-5
2021-03-08,2536,0.0,10_19,6.110601894286588e-5
2021-03-09,2696,0.0,10_19,6.124073733847755e-5
2021-03-10,2680,1.0,10_19,3.0741799624950045e-5
2021-03-11,2806,0.0,10_19,3.0788177339901475e-5
2021-03-12,2715,0.0,10_19,3.111484489249821e-5
2021-03-13,2322,0.0,10_19,3.12343828085957e-5
2021-03-14,1014,0.0,10_19,3.12256049960968e-5
2021-03-15,2400,0.0,10_19,3.1413941507240916e-5
2021-03-16,2530,0.0,10_19,3.16105579263474e-5
2021-03-17,2600,0.0,10_19,0.0
2021-03-18,2525,0.0,10_19,0.0
2021-03-19,2377,0.0,10_19,0.0
2021-03-20,1962,0.0,10_19,3.30392837083292e-5
2021-03-21,862,0.0,10_19,3.3157598063596274e-5
2021-03-22,2344,0.0,10_19,3.33889816360601e-5
2021-03-23,2498,0.0,10_19,3.359312012899758e-5
2021-03-24,2465,0.0,10_19,6.790479747394153e-5
2021-03-25,2425,0.0,10_19,6.86224052153028e-5
2021-03-26,2383,0.0,10_19,6.915868460181887e-5
2021-03-27,1882,1.0,10_19,6.987631891551953e-5
2021-03-28,906,0.0,10_19,7.06913615156228e-5
2021-03-29,2191,0.0,10_19,7.488112621213822e-5
2021-03-30,2348,0.0,10_19,7.681081496274676e-5
2021-03-31,2285,1.0,10_19,7.854225573358467e-5
2021-04-01,2217,0.0,10_19,8.042787630192625e-5
2021-04-02,2151,0.0,10_19,8.199745807879956e-5
2021-04-03,1665,0.0,10_19,4.151617054842861e-5
2021-04-04,532,0.0,10_19,4.1734485205125e-5
2021-04-05,761,0.0,10_19,4.218519299725796e-5
2021-04-06,1827,0.0,10_19,4.283939510774108e-5
2021-04-07,1891,0.0,10_19,0.0
2021-04-08,1828,0.0,10_19,0.0
2021-04-09,1907,0.0,10_19,0.0
2021-04-10,1578,0.0,10_19,0.0
2021-04-11,780,0.0,10_19,0.0
2021-04-12,1935,0.0,10_19,0.0
2021-04-13,1986,0.0,10_19,0.0
2021-04-14,1770,0.0,10_19,0.0
2021-04-15,1669,0.0,10_19,0.0
2021-04-16,1794,0.0,10_19,0.0
2021-04-17,1373,0.0,10_19,4.504707419253119e-5
2021-04-18,686,0.0,10_19,4.5318589685488985e-5
2021-04-19,1664,0.0,10_19,4.5770779934090074e-5
2021-04-20,1818,0.0,10_19,4.621712806766188e-5
2021-04-21,1692,0.0,10_19,4.620431548306612e-5
2021-04-22,1669,0.0,10_19,4.647920055775041e-5
2021-04-23,1780,0.0,10_19,4.664831832812427e-5
2021-04-24,1583,1.0,10_19,4.800768122899664e-5
2021-04-25,647,0.0,10_19,4.820671037408407e-5
2021-04-26,1717,0.0,10_19,4.8652330446628395e-5
2021-04-27,1775,0.0,10_19,4.9465769687376336e-5
2021-04-28,1776,0.0,10_19,5.019828321871392e-5
2021-04-29,1541,0.0,10_19,5.124263387138099e-5
