date,confirmed,intensive_care,age_class,intensive_care_/_confirmed_14_days_moving_average
2021-08-05,435,0.0,0_9,0.0
2021-08-06,480,0.0,0_9,0.0
2021-08-07,363,0.0,0_9,0.0
2021-08-08,208,0.0,0_9,0.0
2021-08-09,500,0.0,0_9,0.0
2021-08-10,494,0.0,0_9,0.0
2021-08-11,496,0.0,0_9,0.0
2021-08-12,534,0.0,0_9,0.0
2021-08-13,523,0.0,0_9,0.0001538935056940597
2021-08-14,408,0.0,0_9,0.00015087507543753772
2021-08-15,166,0.0,0_9,0.00014954389113204725
2021-08-16,520,0.0,0_9,0.00014575134819997084
2021-08-17,575,0.0,0_9,0.00014271442842871414
2021-08-18,550,0.0,0_9,0.00013987970345502866
2021-08-19,555,0.0,0_9,0.00013827433628318584
2021-08-20,606,1.0,0_9,0.00013691128148959474
2021-08-21,493,0.0,0_9,0.00013466199838405601
2021-08-22,267,0.0,0_9,0.00026465528648934763
2021-08-23,674,0.0,0_9,0.0002599766021058105
2021-08-24,640,0.0,0_9,0.00025647601949217746
2021-08-25,638,0.0,0_9,0.00025497195308516065
2021-08-26,617,0.0,0_9,0.0002538071065989848
2021-08-27,595,0.0,0_9,0.00012682308180088776
2021-08-28,530,0.0,0_9,0.00012708095056551024
2021-08-29,297,1.0,0_9,0.0001273074474856779
2021-08-30,656,0.0,0_9,0.0001295001295001295
2021-08-31,680,0.0,0_9,0.00013070186903672723
2021-09-01,596,0.0,0_9,0.00013236267372600927
2021-09-02,591,0.0,0_9,0.0002664535038635758
2021-09-03,611,0.0,0_9,0.0002671653753673524
2021-09-04,477,0.0,0_9,0.0002697963037906381
2021-09-05,253,0.0,0_9,0.000136986301369863
2021-09-06,541,0.0,0_9,0.00013935340022296544
2021-09-07,569,0.0,0_9,0.00014025245441795232
2021-09-08,542,0.0,0_9,0.000140805406927626
2021-09-09,568,1.0,0_9,0.00014277555682467162
2021-09-10,575,0.0,0_9,0.00014330753797649757
2021-09-11,457,0.0,0_9,0.00014382281029771322
2021-09-12,184,0.0,0_9,0.0001444669170759896
2021-09-13,532,0.0,0_9,0.0001443209698369173
2021-09-14,634,0.0,0_9,0.00014690759512266783
2021-09-15,568,0.0,0_9,0.00014784151389710232
2021-09-16,493,0.0,0_9,0.0
2021-09-17,585,0.0,0_9,0.0
2021-09-18,452,0.0,0_9,0.0
2021-09-19,222,0.0,0_9,0.0
2021-09-20,548,0.0,0_9,0.0
2021-09-21,447,0.0,0_9,0.0
2021-09-22,499,0.0,0_9,0.0
2021-09-23,449,0.0,0_9,0.0
2021-09-24,494,0.0,0_9,0.0
2021-09-25,441,0.0,0_9,0.0
2021-09-26,218,0.0,0_9,0.00016889039013680122
2021-09-27,529,0.0,0_9,0.00017262213015708613
2021-09-28,458,0.0,0_9,0.0001733402669440111
2021-09-29,437,0.0,0_9,0.0001784121320249777
2021-09-30,434,0.0,0_9,0.00018258170531312764
2021-10-01,445,0.0,0_9,0.00018688095683049897
2021-10-02,385,0.0,0_9,0.00019264110961279138
2021-10-03,137,1.0,0_9,0.00019353590090961874
2021-10-04,420,0.0,0_9,0.0001998800719568259
2021-10-05,423,0.0,0_9,0.0004057618178129438
2021-10-06,335,0.0,0_9,0.0004174493842621582
2021-10-07,321,0.0,0_9,0.0004286326618088298
2021-10-08,368,0.0,0_9,0.0004380201489268506
2021-10-09,281,0.0,0_9,0.00044474093840338
2021-10-10,194,0.0,0_9,0.0002222716159146477
2021-10-11,365,0.0,0_9,0.00021867483052700635
2021-10-12,384,1.0,0_9,0.00021593608291945585
2021-10-13,299,0.0,0_9,0.00021146119687037428
2021-10-14,309,0.0,0_9,0.00020716801325875285
2021-10-15,345,0.0,0_9,0.00020149103364900262
2021-10-16,316,0.0,0_9,0.0001953506544246923
2021-10-17,139,0.0,0_9,0.0001958863858961802
2021-10-18,494,0.0,0_9,0.00018611576400521124
2021-10-19,481,0.0,0_9,0.00017825311942959
2021-10-20,433,0.0,0_9,0.00017073587160662456
2021-10-21,419,0.0,0_9,0.00016215339711366953
2021-10-22,504,0.0,0_9,0.00030950170225936243
2021-10-23,437,0.0,0_9,0.0002978406552494416
2021-10-24,180,0.0,0_9,0.00043782837127845885
2021-10-25,633,0.0,0_9,0.0005947955390334573
2021-10-26,621,1.0,0_9,0.000572655690765927
2021-10-27,546,0.0,0_9,0.0005528680027643401
2021-10-28,619,0.0,0_9,0.0005277044854881266
2021-10-29,640,1.0,0_9,0.0005082592121982211
2021-10-30,569,0.0,0_9,0.0004963394962154114
2021-10-31,276,1.0,0_9,0.0004900159255175794
2021-11-01,367,1.0,0_9,0.0004710315591144607
2021-11-02,741,0.0,0_9,0.0003377997973201216
2021-11-03,683,0.0,0_9,0.00032761821557278587
2021-11-04,764,0.0,0_9,0.00032092426187419767
2021-11-05,794,0.0,0_9,0.00020561324149275214
2021-11-06,626,0.0,0_9,0.00019696671262556627
2021-11-07,284,0.0,0_9,9.633911368015414e-5
2021-11-08,962,0.0,0_9,0.0
2021-11-09,1010,0.0,0_9,0.0
2021-11-10,822,0.0,0_9,0.0
2021-11-11,810,0.0,0_9,0.0
2021-11-12,1019,0.0,0_9,0.0
2021-11-13,996,0.0,0_9,0.0
2021-11-14,502,0.0,0_9,0.0
2021-11-15,1236,0.0,0_9,0.0
2021-11-16,1352,0.0,0_9,0.0
2021-11-17,1286,0.0,0_9,0.0
2021-11-18,1375,0.0,0_9,0.0
2021-11-19,1466,0.0,0_9,0.0
2021-11-20,1316,0.0,0_9,0.0
2021-11-21,640,0.0,0_9,0.0
2021-11-22,1666,0.0,0_9,0.0
2021-11-23,1688,0.0,0_9,0.0
2021-11-24,1548,0.0,0_9,4.690211528539937e-5
2021-11-25,1659,0.0,0_9,4.537205081669691e-5
2021-11-26,1694,0.0,0_9,8.785030308354564e-5
2021-11-27,1476,0.0,0_9,8.578904473898684e-5
2021-11-28,763,0.0,0_9,8.476012883539582e-5
2021-11-29,2081,0.0,0_9,8.13206473123526e-5
2021-11-30,2014,0.0,0_9,7.822583799428951e-5
2021-12-01,1935,1.0,0_9,7.883948281299275e-5
2021-12-02,2094,0.0,0_9,7.609770945894529e-5
2021-12-03,2192,1.0,0_9,0.00010959704818616886
2021-12-04,1863,0.0,0_9,0.00010559662090813094
2021-12-05,923,0.0,0_9,0.00010383856564327991
2021-12-06,2664,0.0,0_9,0.0001002539767410774
2021-12-07,2661,0.0,0_9,9.611687812379854e-5
2021-12-08,1349,0.0,0_9,6.188884762965714e-5
2021-12-09,2573,0.0,0_9,6.013409904086112e-5
2021-12-10,2785,1.0,0_9,5.794246313410783e-5
2021-12-11,2513,0.0,0_9,5.6431816258006264e-5
2021-12-12,1244,0.0,0_9,8.316238842379553e-5
2021-12-13,3114,0.0,0_9,0.00010617683752289437
2021-12-14,3302,0.0,0_9,0.00010161310809094373
2021-12-15,3039,0.0,0_9,9.375146486663854e-5
2021-12-16,3037,0.0,0_9,8.858180529719195e-5
2021-12-17,3450,1.0,0_9,0.00010564793880871385
2021-12-18,2787,0.0,0_9,0.00010830012129613586
2021-12-19,1556,1.0,0_9,0.0001267293272784877
2021-12-20,4263,1.0,0_9,0.00011651842933157261
2021-12-21,4353,0.0,0_9,0.00014362141395282037
2021-12-22,4650,0.0,0_9,0.00013111100185194291
2021-12-23,5063,0.0,0_9,0.00013458547673166646
2021-12-24,4956,2.0,0_9,0.00011273162826745579
2021-12-25,1354,0.0,0_9,0.00012737952020380722
2021-12-26,2421,1.0,0_9,0.0001095665274258714
2021-12-27,7263,0.0,0_9,8.845308195809851e-5
2021-12-28,7510,2.0,0_9,8.223394382246866e-5
2021-12-29,8354,0.0,0_9,7.671148809328117e-5
2021-12-30,8892,1.0,0_9,8.813096261043911e-5
2021-12-31,7543,0.0,0_9,7.072635971426551e-5
2022-01-01,2477,1.0,0_9,6.50702758979698e-5
2022-01-02,3916,0.0,0_9,6.332893046483435e-5
2022-01-03,10386,0.0,0_9,6.70336760430021e-5
2022-01-04,10338,0.0,0_9,4.7412464736979354e-5
2022-01-05,10778,0.0,0_9,6.786767311912285e-5
2022-01-06,4586,1.0,0_9,6.462499551215308e-5
2022-01-07,13155,1.0,0_9,5.990694454613833e-5
2022-01-08,9957,0.0,0_9,5.475918128939619e-5
2022-01-09,5379,1.0,0_9,5.914010290377905e-5
2022-01-10,16072,1.0,0_9,5.338857270989717e-5
2022-01-11,14716,0.0,0_9,4.9434958425199964e-5
2022-01-12,14416,3.0,0_9,4.659311167437006e-5
2022-01-13,15546,1.0,0_9,4.311032362919949e-5
2022-01-14,18511,0.0,0_9,3.7274643716530474e-5
2022-01-15,16600,1.0,0_9,3.9735204596568465e-5
2022-01-16,8650,1.0,0_9,4.29211343665621e-5
2022-01-17,28602,0.0,0_9,3.772090303841874e-5
2022-01-18,25318,0.0,0_9,3.723368606045261e-5
2022-01-19,23116,0.0,0_9,2.5941010142934965e-5
2022-01-20,21925,1.0,0_9,2.2392320926743522e-5
2022-01-21,22643,0.0,0_9,2.2919396303101377e-5
2022-01-22,20172,1.0,0_9,1.968286960492544e-5
2022-01-23,9997,2.0,0_9,1.6151566298141764e-5
2022-01-24,24893,0.0,0_9,1.824068584978795e-5
2022-01-25,18185,0.0,0_9,
2022-01-26,15685,0.0,0_9,
2022-01-27,13652,0.0,0_9,
2022-01-28,12349,0.0,0_9,
2022-01-29,8841,0.0,0_9,
2022-01-30,2276,0.0,0_9,
2022-01-31,238,0.0,0_9,
2020-01-29,0,,10_19,
2020-01-30,0,,10_19,
2020-01-31,0,,10_19,
2020-02-01,0,,10_19,
2020-02-02,0,,10_19,
2020-02-03,0,,10_19,
2020-02-04,0,,10_19,
2020-02-05,0,,10_19,
2020-02-06,0,,10_19,
2020-02-07,0,,10_19,
2020-02-08,0,,10_19,
2020-02-09,0,,10_19,
2020-02-10,0,,10_19,
2020-02-11,0,,10_19,
2020-02-12,0,,10_19,
2020-02-13,0,,10_19,
2020-02-14,0,,10_19,
2020-02-15,0,,10_19,
2020-02-16,0,,10_19,
2020-02-17,0,,10_19,
2020-02-18,0,,10_19,
2020-02-19,0,,10_19,
2020-02-20,0,0.0,10_19,
2020-02-21,0,0.0,10_19,
2020-02-22,1,0.0,10_19,
2020-02-23,2,0.0,10_19,
2020-02-24,1,0.0,10_19,
2020-02-25,5,0.0,10_19,
2020-02-26,4,0.0,10_19,0.01694915254237288
2020-02-27,6,0.0,10_19,0.015151515151515152
2020-02-28,3,0.0,10_19,0.02564102564102564
2020-02-29,5,1.0,10_19,0.022222222222222223
2020-03-01,5,0.0,10_19,0.0196078431372549
2020-03-02,7,0.0,10_19,0.03508771929824561
2020-03-03,12,0.0,10_19,0.032
2020-03-04,8,0.0,10_19,0.029411764705882353
2020-03-05,7,0.0,10_19,0.02631578947368421
2020-03-06,12,1.0,10_19,0.02185792349726776
2020-03-07,13,0.0,10_19,0.01485148514851485
2020-03-08,14,0.0,10_19,0.013574660633484163
2020-03-09,13,2.0,10_19,0.011857707509881422
2020-03-10,16,0.0,10_19,0.014545454545454545
2020-03-11,15,0.0,10_19,0.012944983818770227
2020-03-12,22,0.0,10_19,0.011695906432748537
2020-03-13,34,0.0,10_19,0.00804289544235925
2020-03-14,24,0.0,10_19,0.007481296758104738
2020-03-15,24,0.0,10_19,0.007177033492822967
2020-03-16,39,0.0,10_19,0.0021551724137931034
2020-03-17,34,1.0,10_19,0.0019120458891013384
2020-03-18,42,0.0,10_19,0.003472222222222222
2020-03-19,40,0.0,10_19,0.0030864197530864196
2020-03-20,43,0.0,10_19,0.0029542097488921715
2020-03-21,41,0.0,10_19,0.004267425320056899
2020-03-22,31,0.0,10_19,0.0041841004184100415
2020-03-23,59,0.0,10_19,0.0039946737683089215
2020-03-24,75,0.0,10_19,0.002466091245376079
2020-03-25,68,1.0,10_19,0.002355712603062426
2020-03-26,94,0.0,10_19,0.0022935779816513763
2020-03-27,63,0.0,10_19,0.0022123893805309734
2020-03-28,50,1.0,10_19,0.003232758620689655
2020-03-29,38,0.0,10_19,0.0032017075773745998
2020-03-30,73,0.0,10_19,0.004268943436499467
2020-03-31,94,0.0,10_19,0.005336179295624333
2020-04-01,80,0.0,10_19,0.004162330905306972
2020-04-02,63,0.0,10_19,0.0042417815482502655
2020-04-03,75,0.0,10_19,0.005202913631633715
2020-04-04,65,1.0,10_19,0.004149377593360996
2020-04-05,40,0.0,10_19,0.004171011470281543
2020-04-06,59,1.0,10_19,0.0043859649122807015
2020-04-07,75,1.0,10_19,0.004602991944764097
2020-04-08,92,0.0,10_19,0.004700352526439483
2020-04-09,76,0.0,10_19,0.004705882352941176
2020-04-10,81,1.0,10_19,0.004901960784313725
2020-04-11,53,0.0,10_19,0.003816793893129771
2020-04-12,33,0.0,10_19,0.0038910505836575876
2020-04-13,26,0.0,10_19,0.002628120893561104
2020-04-14,51,0.0,10_19,0.0013440860215053765
2020-04-15,62,0.0,10_19,0.0014265335235378032
2020-04-16,62,0.0,10_19,0.0014705882352941176
2020-04-17,41,0.0,10_19,0.0
2020-04-18,35,0.0,10_19,0.0
2020-04-19,25,0.0,10_19,0.0
2020-04-20,49,0.0,10_19,0.0
2020-04-21,58,0.0,10_19,0.0
2020-04-22,49,0.0,10_19,0.0
2020-04-23,55,0.0,10_19,0.0
2020-04-24,66,0.0,10_19,0.0
2020-04-25,32,0.0,10_19,0.0
2020-04-26,38,0.0,10_19,0.0
2020-04-27,54,0.0,10_19,0.0
2020-04-28,54,0.0,10_19,0.0
2020-04-29,46,0.0,10_19,0.0
2020-04-30,43,0.0,10_19,0.001692047377326565
2020-05-01,32,0.0,10_19,0.0017241379310344827
2020-05-02,28,0.0,10_19,0.0017331022530329288
2020-05-03,17,0.0,10_19,0.0018115942028985507
2020-05-04,36,0.0,10_19,0.0018867924528301887
2020-05-05,56,0.0,10_19,0.001949317738791423
2020-05-06,47,0.0,10_19,0.0020491803278688526
2020-05-07,42,1.0,10_19,0.002079002079002079
2020-05-08,55,0.0,10_19,0.00425531914893617
2020-05-09,29,0.0,10_19,0.004319654427645789
2020-05-10,13,0.0,10_19,0.004395604395604396
2020-05-11,32,0.0,10_19,0.004597701149425287
2020-05-12,37,0.0,10_19,0.0049504950495049506
2020-05-13,21,0.0,10_19,0.005277044854881266
2020-05-14,36,0.0,10_19,0.0056022408963585435
2020-05-15,21,1.0,10_19,0.006060606060606061
2020-05-16,21,0.0,10_19,0.006289308176100629
2020-05-17,9,0.0,10_19,0.006514657980456026
2020-05-18,16,0.0,10_19,0.00684931506849315
2020-05-19,25,0.0,10_19,0.007326007326007326
2020-05-20,22,0.0,10_19,0.007380073800738007
2020-05-21,20,1.0,10_19,0.0078125
2020-05-22,28,0.0,10_19,0.004016064257028112
2020-05-23,17,0.0,10_19,0.004166666666666667
2020-05-24,2,0.0,10_19,0.0041841004184100415
2020-05-25,17,0.0,10_19,0.004219409282700422
2020-05-26,18,0.0,10_19,0.0045662100456621
2020-05-27,19,0.0,10_19,0.004629629629629629
2020-05-28,21,0.0,10_19,0.0
2020-05-29,14,0.0,10_19,0.0
2020-05-30,12,0.0,10_19,0.0
2020-05-31,8,0.0,10_19,0.0
2020-06-01,14,0.0,10_19,0.0
2020-06-02,7,0.0,10_19,0.0
2020-06-03,19,0.0,10_19,0.0
2020-06-04,14,0.0,10_19,0.0
2020-06-05,21,0.0,10_19,0.0
2020-06-06,7,0.0,10_19,0.0
2020-06-07,8,0.0,10_19,0.0
2020-06-08,11,0.0,10_19,0.0
2020-06-09,22,0.0,10_19,0.0
2020-06-10,14,0.0,10_19,0.00510204081632653
2020-06-11,24,0.0,10_19,0.004975124378109453
2020-06-12,15,0.0,10_19,0.005154639175257732
2020-06-13,9,0.0,10_19,0.0049504950495049506
2020-06-14,2,0.0,10_19,0.004878048780487805
2020-06-15,13,0.0,10_19,0.004739336492890996
2020-06-16,23,0.0,10_19,0.004761904761904762
2020-06-17,13,1.0,10_19,0.0048543689320388345
2020-06-18,19,0.0,10_19,0.005128205128205128
2020-06-19,14,0.0,10_19,0.005208333333333333
2020-06-20,15,0.0,10_19,0.005291005291005291
2020-06-21,11,0.0,10_19,0.005291005291005291
2020-06-22,17,0.0,10_19,0.0053475935828877
2020-06-23,21,0.0,10_19,0.0055248618784530384
2020-06-24,10,0.0,10_19,0.0
2020-06-25,13,0.0,10_19,0.0
2020-06-26,12,0.0,10_19,0.0
2020-06-27,6,0.0,10_19,0.0
2020-06-28,2,0.0,10_19,0.0
2020-06-29,11,0.0,10_19,0.0
2020-06-30,17,0.0,10_19,0.0
2020-07-01,24,0.0,10_19,0.0
2020-07-02,16,0.0,10_19,0.0
2020-07-03,19,0.0,10_19,0.0
2020-07-04,14,0.0,10_19,0.0
2020-07-05,7,0.0,10_19,0.00510204081632653
2020-07-06,13,0.0,10_19,0.005025125628140704
2020-07-07,11,0.0,10_19,0.005154639175257732
2020-07-08,15,0.0,10_19,0.005235602094240838
2020-07-09,8,0.0,10_19,0.005076142131979695
2020-07-10,20,0.0,10_19,0.0048543689320388345
2020-07-11,16,0.0,10_19,0.0048543689320388345
2020-07-12,5,1.0,10_19,0.0048543689320388345
2020-07-13,14,0.0,10_19,0.004761904761904762
2020-07-14,12,0.0,10_19,0.004524886877828055
2020-07-15,21,0.0,10_19,0.0044444444444444444
2020-07-16,22,0.0,10_19,0.004219409282700422
2020-07-17,28,0.0,10_19,0.004132231404958678
2020-07-18,14,0.0,10_19,0.00411522633744856
2020-07-19,7,0.0,10_19,0.0
2020-07-20,17,0.0,10_19,0.0
2020-07-21,22,0.0,10_19,0.0
2020-07-22,19,0.0,10_19,0.0
2020-07-23,20,0.0,10_19,0.0
2020-07-24,25,0.0,10_19,0.0
2020-07-25,17,0.0,10_19,0.0
2020-07-26,7,0.0,10_19,0.0
2020-07-27,25,0.0,10_19,0.0
2020-07-28,30,0.0,10_19,0.0
2020-07-29,37,0.0,10_19,0.0
2020-07-30,28,0.0,10_19,0.0
2020-07-31,36,0.0,10_19,0.0
2020-08-01,21,0.0,10_19,0.0
2020-08-02,8,0.0,10_19,0.0
2020-08-03,47,0.0,10_19,0.0
2020-08-04,74,0.0,10_19,0.0
2020-08-05,53,0.0,10_19,0.0
2020-08-06,66,0.0,10_19,0.0
2020-08-07,100,0.0,10_19,0.0
2020-08-08,71,0.0,10_19,0.0
2020-08-09,32,0.0,10_19,0.0
2020-08-10,104,0.0,10_19,0.0
2020-08-11,111,0.0,10_19,0.0
2020-08-12,125,0.0,10_19,0.0
2020-08-13,93,0.0,10_19,0.0007385524372230429
2020-08-14,108,0.0,10_19,0.0007158196134574087
2020-08-15,45,0.0,10_19,0.000689655172413793
2020-08-16,40,0.0,10_19,0.0006693440428380187
2020-08-17,110,0.0,10_19,0.0006345177664974619
2020-08-18,145,0.0,10_19,0.0006056935190793458
2020-08-19,131,0.0,10_19,0.0005737234652897303
2020-08-20,139,1.0,10_19,0.000550357732526142
2020-08-21,143,0.0,10_19,0.0005305039787798408
2020-08-22,124,0.0,10_19,0.0005120327700972862
2020-08-23,76,0.0,10_19,0.0005094243504839531
2020-08-24,186,0.0,10_19,0.0005055611729019212
2020-08-25,186,0.0,10_19,0.000508646998982706
2020-08-26,217,0.0,10_19,0.0005065856129685917
2020-08-27,167,0.0,10_19,0.0
2020-08-28,176,0.0,10_19,0.0
2020-08-29,113,0.0,10_19,0.0
2020-08-30,50,0.0,10_19,0.0
2020-08-31,125,0.0,10_19,0.0005379236148466917
2020-09-01,133,0.0,10_19,0.0005543237250554324
2020-09-02,139,0.0,10_19,0.0005817335660267597
2020-09-03,142,0.0,10_19,0.0005858230814294083
2020-09-04,149,0.0,10_19,0.000591715976331361
2020-09-05,101,0.0,10_19,0.0005991611743559018
2020-09-06,42,0.0,10_19,0.0006020469596628537
2020-09-07,119,1.0,10_19,0.0006002400960384153
2020-09-08,131,0.0,10_19,0.0005934718100890207
2020-09-09,132,0.0,10_19,0.0005955926146515784
2020-09-10,155,0.0,10_19,0.0005899705014749262
2020-09-11,159,0.0,10_19,0.0005770340450086555
2020-09-12,92,0.0,10_19,0.0005750431282346176
2020-09-13,42,0.0,10_19,0.0005717552887364208
2020-09-14,130,0.0,10_19,0.0
2020-09-15,152,0.0,10_19,0.0
2020-09-16,133,0.0,10_19,0.0
2020-09-17,158,0.0,10_19,0.0
2020-09-18,187,0.0,10_19,0.0
2020-09-19,107,0.0,10_19,0.0
2020-09-20,52,0.0,10_19,0.0
2020-09-21,173,0.0,10_19,0.00046707146193367583
2020-09-22,158,0.0,10_19,0.00045167118337850043
2020-09-23,187,0.0,10_19,0.0008514261387824606
2020-09-24,185,0.0,10_19,0.0007936507936507937
2020-09-25,211,0.0,10_19,0.0007401924500370096
2020-09-26,124,0.0,10_19,0.0006816632583503749
2020-09-27,79,0.0,10_19,0.00065359477124183
2020-09-28,235,1.0,10_19,0.0008733624454148472
2020-09-29,225,0.0,10_19,0.0007822685788787483
2020-09-30,268,1.0,10_19,0.0007022471910112359
2020-10-01,329,0.0,10_19,0.0008335069806209627
2020-10-02,369,0.0,10_19,0.0007388252678241596
2020-10-03,339,0.0,10_19,0.0006585446163977609
2020-10-04,178,0.0,10_19,0.0006240249609984399
2020-10-05,548,1.0,10_19,0.00040535062829347385
2020-10-06,558,0.0,10_19,0.00035566093657379963
2020-10-07,624,0.0,10_19,0.00020588840848260242
2020-10-08,712,1.0,10_19,0.00018341892883345562
2020-10-09,826,0.0,10_19,0.00024240465416936006
2020-10-10,784,0.0,10_19,0.00021904205607476635
2020-10-11,415,0.0,10_19,0.0002098635886673662
2020-10-12,1226,0.0,10_19,0.0001245562682942019
2020-10-13,1259,0.0,10_19,0.00011197581322434354
2020-10-14,1547,0.0,10_19,0.00010110712299681513
2020-10-15,1519,0.0,10_19,9.095870474804439e-5
2020-10-16,1841,1.0,10_19,0.00020600716904948293
2020-10-17,1659,0.0,10_19,0.00026980150317980345
2020-10-18,777,0.0,10_19,0.0002623983206507478
2020-10-19,2310,0.0,10_19,0.0002795736501834702
2020-10-20,2362,0.0,10_19,0.00025820611302972596
2020-10-21,2544,0.0,10_19,0.00024273317555676923
2020-10-22,2919,1.0,10_19,0.00031461831078568773
2020-10-23,3109,3.0,10_19,0.00035248501938667606
2020-10-24,2458,2.0,10_19,0.0003419702748914902
2020-10-25,1147,0.0,10_19,0.00036368359527211324
2020-10-26,3164,1.0,10_19,0.0004051863857374392
2020-10-27,3627,0.0,10_19,0.0004176596319681596
2020-10-28,3522,0.0,10_19,0.0004525210184104604
2020-10-29,3524,3.0,10_19,0.00044616649054831514
2020-10-30,3759,3.0,10_19,0.000371773125450194
2020-10-31,2793,0.0,10_19,0.00036969430901823055
2020-11-01,1257,1.0,10_19,0.0003914074551608224
2020-11-02,3303,2.0,10_19,0.00046189376443418013
2020-11-03,3577,1.0,10_19,0.00046537602382725244
2020-11-04,3828,2.0,10_19,0.0005181225124231648
2020-11-05,3517,1.0,10_19,0.00045344979833416866
2020-11-06,3561,0.0,10_19,0.00041356492969396195
2020-11-07,2700,2.0,10_19,0.0004678535372189801
2020-11-08,1301,1.0,10_19,0.00044521395003710115
2020-11-09,3031,4.0,10_19,0.0004277913384836055
2020-11-10,3303,0.0,10_19,0.00043622180595827666
2020-11-11,3007,2.0,10_19,0.00039705648790301233
2020-11-12,2964,0.0,10_19,0.00043353384273559853
2020-11-13,2964,1.0,10_19,0.0005038206398522126
2020-11-14,2298,2.0,10_19,0.0004580852038479157
2020-11-15,1076,0.0,10_19,0.0004346440265422619
2020-11-16,2612,1.0,10_19,0.00038673211363974414
2020-11-17,2809,1.0,10_19,0.0004321387782819397
2020-11-18,2635,0.0,10_19,0.00038176438774536315
2020-11-19,2645,2.0,10_19,0.0003939075630252101
2020-11-20,2382,2.0,10_19,0.00037379366589642516
2020-11-21,1901,0.0,10_19,0.00034809245335561123
2020-11-22,884,0.0,10_19,0.0003531572255968357
2020-11-23,2135,2.0,10_19,0.0003280242008965995
2020-11-24,2085,1.0,10_19,0.0003026405387001589
2020-11-25,2043,0.0,10_19,0.00031456432840515884
2020-11-26,1995,0.0,10_19,0.0002459117176933481
2020-11-27,1928,0.0,10_19,0.0002109704641350211
2020-11-28,1598,1.0,10_19,0.00021650645189226638
2020-11-29,664,0.0,10_19,0.00026435211701987044
2020-11-30,1733,0.0,10_19,0.00018131544354290378
2020-12-01,1806,0.0,10_19,0.0001939676074095626
2020-12-02,1633,0.0,10_19,0.00024873146950552184
2020-12-03,1612,0.0,10_19,0.0003037974683544304
2020-12-04,1683,1.0,10_19,0.0003078817733990148
2020-12-05,1295,0.0,10_19,0.0004190456235922686
2020-12-06,487,1.0,10_19,0.000423728813559322
2020-12-07,1499,0.0,10_19,0.0004298302170642596
2020-12-08,646,1.0,10_19,0.0004385003288752467
2020-12-09,1523,1.0,10_19,0.00044742729306487697
2020-12-10,1643,1.0,10_19,0.00045390070921985816
2020-12-11,1666,0.0,10_19,0.0004050925925925926
2020-12-12,1201,3.0,10_19,0.00041055718475073314
2020-12-13,453,0.0,10_19,0.00035161744022503517
2020-12-14,1465,0.0,10_19,0.00035618878005342833
2020-12-15,1438,0.0,10_19,0.00028293345405160705
2020-12-16,1269,0.0,10_19,0.000340348289749844
2020-12-17,1357,0.0,10_19,0.00034664047605292045
2020-12-18,1338,0.0,10_19,0.0003757750360117743
2020-12-19,1065,0.0,10_19,0.00019447685725398678
2020-12-20,501,0.0,10_19,0.0001926040061633282
2020-12-21,1280,0.0,10_19,0.00019202457914613071
2020-12-22,1473,0.0,10_19,0.00018667164457718873
2020-12-23,1480,2.0,10_19,0.0002396644697423607
2020-12-24,1323,1.0,10_19,0.000235626767200754
2020-12-25,324,0.0,10_19,0.0002481697481077057
2020-12-26,660,0.0,10_19,0.00024192572880125802
2020-12-27,603,0.0,10_19,0.00029898941577468155
2020-12-28,1512,0.0,10_19,0.00028740587457607634
2020-12-29,1886,0.0,10_19,0.0002781176994103905
2020-12-30,1888,1.0,10_19,0.00017333025190663278
2020-12-31,1643,0.0,10_19,0.0001119256813475852
2021-01-01,480,0.0,10_19,0.0002056661010848887
2021-01-02,1481,0.0,10_19,0.0001967148618078096
2021-01-03,690,1.0,10_19,0.00019594396002743216
2021-01-04,1954,0.0,10_19,0.0001955607705094358
2021-01-05,2054,0.0,10_19,0.0001999000499750125
2021-01-06,810,0.0,10_19,0.00015371214838346057
2021-01-07,1884,0.0,10_19,0.00020754423286462926
2021-01-08,1904,2.0,10_19,0.000197912028103508
2021-01-09,1545,0.0,10_19,0.00025232135647961244
2021-01-10,683,0.0,10_19,0.00020382165605095542
2021-01-11,1552,0.0,10_19,0.0002102496714848883
2021-01-12,1442,0.0,10_19,0.0002726281352235551
2021-01-13,1395,0.0,10_19,0.00031971012948260244
2021-01-14,1399,1.0,10_19,0.0003312355084465055
2021-01-15,1418,0.0,10_19,0.000228675966155957
2021-01-16,1086,1.0,10_19,0.00041285756414037155
2021-01-17,499,0.0,10_19,0.00041808516992175836
2021-01-18,1354,0.0,10_19,0.00048440811383590677
2021-01-19,1369,1.0,10_19,0.0004859972055160683
2021-01-20,1237,1.0,10_19,0.0004893564962074871
2021-01-21,1231,0.0,10_19,0.000433141513520203
2021-01-22,1282,0.0,10_19,0.0004340546908910523
2021-01-23,1008,3.0,10_19,0.00043161918855592554
2021-01-24,471,0.0,10_19,0.0004307692307692308
2021-01-25,1324,1.0,10_19,0.00043068971882114074
2021-01-26,1388,0.0,10_19,0.00036733194563487204
2021-01-27,1282,0.0,10_19,0.0003028834504482675
2021-01-28,1212,0.0,10_19,0.00029838276541146986
2021-01-29,1384,0.0,10_19,0.00029448141822251015
2021-01-30,1177,1.0,10_19,0.00011584800741427248
2021-01-31,531,0.0,10_19,0.00011526713157743069
2021-02-01,1357,0.0,10_19,5.695085141522866e-5
